testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,datausenotes
sediment,7AF3A569-B2F7-4EDC-91E3-98D080AD39E8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,1994/02/10,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.97,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,BFEB0D4A-3603-4B54-BBCF-6F88E85A4C71,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,1994/02/11,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.03,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,EA61CFD0-377A-4141-B652-BB470BD5545D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Sacramento River (BG20),BG20,Bays and Harbors,38.05969966,-121.8112677,wgs84,1994/02/10,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.21,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,90BEB3C4-782A-4B2D-8B52-8B03BF501AD4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.02054094,-121.806267,wgs84,1994/02/10,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.23,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,A8CFA554-7AC2-4271-A532-7EA5AE26A689,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,1994/08/26,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.31653,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/28,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,EA229E67-2A44-475F-8814-1C0B256E3842,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Sacramento River (BG20),BG20,Bays and Harbors,38.05969966,-121.8112677,wgs84,1994/08/25,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.60817,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/28,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6DEA00F2-42CC-4B05-87DD-D3A53077A661,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,1994/02/11,00:00:00,OpenWater1,5,cm,Integrated,"1","3",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.09,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,5B6751DB-6BF5-4E60-8BF9-46F936866A42,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,1994/08/25,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.93109,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/09,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,47D841F1-CD47-46AE-9F32-8244C70B1119,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,San Bruno Shoal (BB15),BB15,Bays and Harbors,37.615,-122.282,wgs84,1994/02/15,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.61,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,88B0223E-4B2D-4B4F-9C74-B649CDCF7D9D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,1994/08/26,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.39777,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/28,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,0BEFB0EE-A063-4300-A704-8EFE378F4928,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1994/08/29,00:00:00,OpenWater1,5,cm,Integrated,"1","3",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.71319,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/14,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,69857CE0-FBED-40DE-B5AD-DFF2EDE8D148,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,1994/08/25,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.9212,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/09,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,3560D414-B68F-4966-B928-DF37B28B1B6F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,1994/08/25,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.29848,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/28,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,175D5FAA-8500-4090-A244-7453D7E2CAE9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Napa River (BD50),BD50,Bays and Harbors,38.097,-122.261,wgs84,1994/08/26,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.29914,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/09,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,BDE2F273-B899-42CB-BEC7-D3438B1E218F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,1994/02/11,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.75,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,890E1400-CF2A-48D6-802E-000610614725,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1994/08/29,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.00831,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/04,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6AEED60B-3BC0-4758-AC8C-C945161BCF3D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Richardson Bay (BC32),BC32,Bays and Harbors,37.862,-122.479,wgs84,1994/08/29,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.131,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/08,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6E0BF9B3-D0A4-494F-A108-CDC9E3BD1274,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA41),BA41,Bays and Harbors,37.55903527,-122.210577,wgs84,1994/08/30,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.58387,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/09,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,7FB0D7B7-C0C5-4CF9-9493-FE99FE9678AF,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Richardson Bay (BC32),BC32,Bays and Harbors,37.862,-122.479,wgs84,1994/02/14,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.6,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,49A3CE9D-CC3F-4248-AA32-2183C05D0DF7,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Point Isabel (BC41),BC41,Bays and Harbors,37.887,-122.343,wgs84,1994/08/29,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.90695,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/09,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,3884436E-7FAC-42CC-836F-40B37DBDD677,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1994/02/14,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,9.03,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,84628806-5861-4BFA-BE6A-DC908276B409,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669,-122.329,wgs84,1994/08/29,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,9.39838,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/25,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,0670B726-5D76-43DB-964B-DCB380C40BFE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Point Isabel (BC41),BC41,Bays and Harbors,37.887,-122.343,wgs84,1994/02/14,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,9.41,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,499A159B-C6E9-4140-94BB-EB7ADACFD3CE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1994/08/29,00:00:00,OpenWater1,5,cm,Integrated,"1","2",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,9.96085,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/14,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,D33D6D33-712C-4881-AF12-849EA0DE7E52,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1994/02/14,00:00:00,OpenWater1,5,cm,Integrated,"1","2",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.08,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,1D0F3620-7065-4D00-B5E1-F195731954D4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,1994/02/10,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.12,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,DB625A0F-43C1-4CB8-8936-4A06CD3F3EB1,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1994/02/14,00:00:00,OpenWater1,5,cm,Integrated,"1","3",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.32,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,8127A288-4F01-4082-B280-5358FE1725B6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.51375,-122.1346166,wgs84,1994/08/30,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.34215,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/05,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,DB23B303-787C-4C56-BCF3-CC932DEE5419,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Alameda (BB70),BB70,Bays and Harbors,37.742,-122.322,wgs84,1994/02/15,00:00:00,OpenWater1,5,cm,Integrated,"1","2",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.32,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,D0F1A111-49E2-4228-ACF9-CEB00592578E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,San Bruno Shoal (BB15),BB15,Bays and Harbors,37.615,-122.282,wgs84,1994/08/30,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.50958,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,EF9609FB-F664-4B47-8747-F858089853BB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Napa River (BD50),BD50,Bays and Harbors,38.097,-122.261,wgs84,1994/02/11,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.82,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,37A3843C-5F4C-46BE-A51F-F961F8CA211A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,South Bay (BA21),BA21,Bays and Harbors,37.493,-122.086,wgs84,1994/08/30,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,14.05405,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/11/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,1683F8FE-C69E-4615-B472-A187335A741D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,1994/02/10,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,15.82,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,9042A44F-8F2B-45F8-A843-3E81CE9F4FED,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,1994/02/11,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,16.03,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/29,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,95D20274-5CE5-4DBF-8163-640E303C597C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,1994/08/29,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,16.49047,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/10/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,BE8E3DFB-AAAD-4E6E-8172-9297A9A1A2D1,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,1994/02/14,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,16.88,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,05290DBB-66C2-43F7-8446-A3B5789635E3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669,-122.329,wgs84,1994/02/15,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,17.62,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6D19F74E-965C-44CC-9CF4-6601A0246083,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1994 RMP Status and Trends,RMP,AMS-CA,Alameda (BB70),BB70,Bays and Harbors,37.742,-122.322,wgs84,1994/02/15,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1994-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,17.82,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1994/04/15,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
